CAD CDW ID,CAD Event Number,General Offense Number,Event Clearance Code,Event Clearance Description,Event Clearance SubGroup,Event Clearance Group,Event Clearance Date,Hundred Block Location,District/Sector,Zone/Beat,Census Tract,Longitude,Latitude,Incident Location,Initial Type Description,Initial Type Subgroup,Initial Type Group,At Scene Time
1968156,17000114334,2017114334,291,PERSON WITH A GUN,GUN CALLS,WEAPONS CALLS,4/1/17 20:27,42XX BLOCK OF 43 AV NE,U,U3,4100.5003,-122.28139,47.65951,"(47.65951, -122.28139)","WEAPN-IP/JO-GUN,DEADLY WPN (NO THRT/ASLT/DIST)",WEAPONS CALLS,WEAPONS CALLS,
2076188,17000311559,2017311559,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,8/23/17 1:04,76XX BLOCK OF E GREEN LAKE DR N,J,J3,4600.1,-122.33466,47.684055,"(47.684055, -122.33466)",OVERDOSE - DRUG RELATED CASUALTY,PERSON DOWN/INJURY,CASUALTIES,
1922668,17000027322,201727322,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,1/23/17 14:59,7XX BLOCK OF DEARBORN PL S,G,G3,9000.2033,-122.31251,47.596233,"(47.596233, -122.31251)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,1/23/17 11:51
1922702,17000027618,201727618,292,PERSON WITH A WEAPON (NOT GUN),WEAPONS CALLS,WEAPONS CALLS,1/23/17 15:50,1 AV / UNION ST,M,M1,8100.1001,-122.33911,47.607826,"(47.607826, -122.33911)",HAZ - POTENTIAL THRT TO PHYS SAFETY (NO HAZMAT),HAZARDS,HAZARDS,1/23/17 14:22
2015415,17000201456,2017201456,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",6/5/17 22:31,SEWARD PARK AV S / S HAWTHORN RD,R,R3,10200.2029,-122.25927,47.54866,"(47.54866, -122.25927)","WEAPN-IP/JO-GUN,DEADLY WPN (NO THRT/ASLT/DIST)",WEAPONS CALLS,WEAPONS CALLS,6/5/17 19:59
1957298,17000093924,201793924,330,"CASUALTY (NON CRIMINAL/TRAFFIC) - MAN DOWN, SICK PERSONS, INJURED, DOA)",CASUALTIES,PERSON DOWN/INJURY,3/17/17 1:28,8XX BLOCK OF FAIRVIEW PL N,D,D3,6600.1031,-122.33416,47.626385,"(47.626385, -122.33416)","DOA - CASUALTY, DEAD BODY",PERSON DOWN/INJURY,CASUALTIES,3/16/17 21:36
2003526,17000179863,2017179863,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,5/22/17 0:02,BROADWAY / E PINE ST,E,E2,8400.1007,-122.3208,47.615234,"(47.615234, -122.3208)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,5/21/17 22:56
2003542,17000179919,2017179919,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,5/22/17 0:31,57XX BLOCK OF 22 AV NW,B,B1,4700.4004,-122.38474,47.670547,"(47.670547, -122.38474)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,
1956926,17000093625,201793625,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",3/16/17 19:25,55XX BLOCK OF 15 AV NE,U,U1,4400.2028,-122.31188,47.66899,"(47.66899, -122.31188)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",3/16/17 17:13
2076323,17000311445,2017311445,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,8/23/17 6:36,3 AV / MADISON ST,K,K1,8100.2031,-122.33402,47.60562,"(47.60562, -122.33402)","WEAPN-IP/JO-GUN,DEADLY WPN (NO THRT/ASLT/DIST)",WEAPONS CALLS,WEAPONS CALLS,8/22/17 22:20
1968298,17000114338,2017114338,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,4/2/17 0:19,20XX BLOCK OF 3 AV,M,M2,7200.1067,-122.341545,47.61278,"(47.61278, -122.341545)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,4/1/17 20:17
2003537,17000179734,2017179734,292,PERSON WITH A WEAPON (NOT GUN),WEAPONS CALLS,WEAPONS CALLS,5/22/17 0:08,3XX BLOCK OF 2 AV S,K,K3,9200.2028,-122.33081,47.600464,"(47.600464, -122.33081)","WEAPN-IP/JO-GUN,DEADLY WPN (NO THRT/ASLT/DIST)",WEAPONS CALLS,WEAPONS CALLS,5/21/17 20:53
1945760,17000071612,201771612,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,2/27/17 19:38,12XX BLOCK OF E UNION ST,E,E2,8600.1002,-122.31611,47.6129,"(47.6129, -122.31611)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,2/27/17 14:23
2039469,17000245126,2017245126,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",7/6/17 20:40,E MARGINAL WY S / 16 AV S,O,O3,10900.1039,-122.3132,47.534267,"(47.534267, -122.3132)","WEAPN-IP/JO-GUN,DEADLY WPN (NO THRT/ASLT/DIST)",WEAPONS CALLS,WEAPONS CALLS,7/6/17 16:54
1991826,17000157771,2017157771,291,PERSON WITH A GUN,GUN CALLS,WEAPONS CALLS,5/6/17 3:10,38XX BLOCK OF DISCOVERY PARK BV,Q,Q1,5700.104,-122.40461,47.658325,"(47.658325, -122.40461)",SHOTS - IP/JO - INCLUDES HEARD/NO ASSAULT,WEAPONS CALLS,GUN CALLS,5/5/17 20:00
1945772,17000071891,201771891,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,2/27/17 20:01,15XX BLOCK OF 3 AV,M,M3,8100.2009,-122.33825,47.610245,"(47.610245, -122.33825)",FIGHT - IP - PHYSICAL (NO WEAPONS),DISTURBANCES,DISTURBANCES,2/27/17 18:30
2027681,17000223436,2017223436,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,6/21/17 22:11,2XX BLOCK OF JAMES ST,K,K1,8100.204,-122.33196,47.60254,"(47.60254, -122.33196)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,6/21/17 13:17
1991860,17000158236,2017158236,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,5/6/17 4:01,51XX BLOCK OF BALLARD AV NW,B,B1,4700.4027,-122.3819,47.665306,"(47.665306, -122.3819)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,5/6/17 2:00
1945787,17000071732,201771732,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",2/27/17 19:55,6XX BLOCK OF W NICKERSON ST,Q,Q2,5900.103,-122.36597,47.65198,"(47.65198, -122.36597)","HARAS - NO BIAS, THREATS OR MALICIOUSNESS","THREATS, HARASSMENT","THREATS, HARASSMENT",2/27/17 16:18
2064446,17000290058,2017290058,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",8/7/17 4:03,26XX BLOCK OF SW BARTON ST,F,F2,11402.1028,-122.36731,47.521027,"(47.521027, -122.36731)","BIAS -RACIAL, POLITICAL, SEXUAL MOTIVATION",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,8/6/17 21:48
2063829,17000288983,2017288983,291,PERSON WITH A GUN,GUN CALLS,WEAPONS CALLS,8/6/17 8:15,N 137 ST / AURORA AV N,N,N2,401.1008,-122.34504,47.728676,"(47.728676, -122.34504)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,8/6/17 1:35
1968189,17000114310,2017114310,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,4/1/17 21:12,6XX BLOCK OF 5 AV,K,K1,8100.2027,-122.32951,47.604053,"(47.604053, -122.32951)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,4/1/17 19:45
1922553,17000027201,201727201,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",1/23/17 11:46,17XX BLOCK OF NW 56 ST,B,B1,4700.3019,-122.38055,47.66945,"(47.66945, -122.38055)",BURG - RES (INCL UNOCC STRUCTURES ON PROP),BURGLARY,RESIDENTIAL BURGLARIES,1/23/17 8:37
1956946,17000093730,201793730,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,3/16/17 19:47,4 AV / MADISON ST,K,K1,8100.2024,-122.33291,47.606087,"(47.606087, -122.33291)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,3/16/17 18:32
1922690,17000027442,201727442,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,1/23/17 15:27,108XX BLOCK OF 53 AV S,S,S3,11900.5016,-122.267525,47.50314,"(47.50314, -122.267525)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,1/23/17 13:22
1991849,17000158090,2017158090,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,5/6/17 3:37,8XX BLOCK OF WARREN AV N,Q,Q3,7000.3007,-122.35408,47.626778,"(47.626778, -122.35408)",FIGHT - IP - PHYSICAL (NO WEAPONS),DISTURBANCES,DISTURBANCES,5/6/17 0:06
2051650,17000267240,2017267240,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,7/22/17 5:00,4 AV S / S SPOKANE ST,O,O2,9300.3072,-122.3291,47.57168,"(47.57168, -122.3291)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,
1968429,17000114685,2017114685,291,PERSON WITH A GUN,GUN CALLS,WEAPONS CALLS,4/2/17 5:06,N 90 ST / AURORA AV N,N,N3,1800.2003,-122.34457,47.694183,"(47.694183, -122.34457)",SHOTS - IP/JO - INCLUDES HEARD/NO ASSAULT,WEAPONS CALLS,GUN CALLS,4/2/17 2:09
1945814,17000071854,201771854,291,PERSON WITH A GUN,GUN CALLS,WEAPONS CALLS,2/27/17 20:33,2XX BLOCK OF LAKESIDE AV S,G,G2,8900.1003,-122.28571,47.60063,"(47.60063, -122.28571)",SHOTS - IP/JO - INCLUDES HEARD/NO ASSAULT,WEAPONS CALLS,GUN CALLS,2/27/17 17:46
1957123,17000093963,201793963,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",3/16/17 23:27,3XX BLOCK OF NW 55 ST,B,B2,4800.1002,-122.361694,47.668655,"(47.668655, -122.361694)",TRU - HARASSMENT,"THREATS, HARASSMENT","THREATS, HARASSMENT",3/16/17 21:54
1980146,17000136681,2017136681,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",4/19/17 17:00,62XX BLOCK OF NE 74 ST,U,U3,4000.1008,-122.26193,47.68211,"(47.68211, -122.26193)","ALARM - COMM, HOLD-UP/PANIC (EXCEPT BANKS)",ALACAD,SUSPICIOUS CIRCUMSTANCES,4/19/17 12:49
2076238,17000311232,2017311232,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",8/23/17 2:02,20 AV NE / LAKE CITY WY NE,L,L2,2000.1017,-122.306854,47.691235,"(47.691235, -122.306854)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",8/22/17 19:51
1934399,17000053030,201753030,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",2/13/17 0:17,111XX BLOCK OF ROOSEVELT WY NE,L,L1,1200.1006,-122.31786,47.70939,"(47.70939, -122.31786)",ROBBERY - IP/JO (INCLUDES STRONG ARM),ROBBERY,ROBBERY,2/12/17 20:59
1945849,17000071886,201771886,330,"CASUALTY (NON CRIMINAL/TRAFFIC) - MAN DOWN, SICK PERSONS, INJURED, DOA)",CASUALTIES,PERSON DOWN/INJURY,2/27/17 21:25,41XX BLOCK OF MERIDIAN AV N,B,B3,5100.2019,-122.3338,47.65736,"(47.65736, -122.3338)","DOA - CASUALTY, DEAD BODY",PERSON DOWN/INJURY,CASUALTIES,2/27/17 18:34
1945938,17000072077,201772077,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,2/28/17 0:48,6XX BLOCK OF 12 AV S,G,G3,9000.2033,-122.31723,47.59708,"(47.59708, -122.31723)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,2/27/17 22:53
2039378,17000245101,2017245101,43,"ASSAULTS, FIREARM INVOLVED",GUN CALLS,ASSAULTS,7/6/17 18:40,26XX BLOCK OF NE 113 ST,L,L3,1000.1007,-122.299675,47.71019,"(47.71019, -122.299675)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,7/6/17 16:41
1980271,17000137063,2017137063,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,4/19/17 19:39,AURORA AV N / N 115 ST,N,N2,600.4015,-122.34482,47.71232,"(47.71232, -122.34482)",TRAFFIC - ROAD RAGE,TRAFFIC RELATED CALLS,ROAD RAGE,4/19/17 17:48
2003616,17000179868,2017179868,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",5/22/17 3:40,5XX BLOCK OF MINOR AV N,D,D3,7300.1016,-122.333,47.62369,"(47.62369, -122.333)","HARAS - NO BIAS, THREATS OR MALICIOUSNESS","THREATS, HARASSMENT","THREATS, HARASSMENT",5/21/17 23:09
2003649,17000179850,2017179850,330,"CASUALTY (NON CRIMINAL/TRAFFIC) - MAN DOWN, SICK PERSONS, INJURED, DOA)",CASUALTIES,PERSON DOWN/INJURY,5/22/17 4:59,7XX BLOCK OF PINE ST,M,M2,8200.1006,-122.33371,47.61283,"(47.61283, -122.33371)","DOA - CASUALTY, DEAD BODY",PERSON DOWN/INJURY,CASUALTIES,5/21/17 22:48
1957022,17000093907,201793907,330,"CASUALTY (NON CRIMINAL/TRAFFIC) - MAN DOWN, SICK PERSONS, INJURED, DOA)",CASUALTIES,PERSON DOWN/INJURY,3/16/17 21:29,1XX BLOCK OF 25 AV,G,G2,8800.3006,-122.299965,47.603085,"(47.603085, -122.299965)","DOA - CASUALTY, DEAD BODY",PERSON DOWN/INJURY,CASUALTIES,
1980007,17000136612,2017136612,292,PERSON WITH A WEAPON (NOT GUN),WEAPONS CALLS,WEAPONS CALLS,4/19/17 11:52,19XX BLOCK OF 3 AV,M,M1,8002.1002,-122.34024,47.612015,"(47.612015, -122.34024)","WEAPN-IP/JO-GUN,DEADLY WPN (NO THRT/ASLT/DIST)",WEAPONS CALLS,WEAPONS CALLS,
2027566,17000223661,2017223661,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,6/21/17 19:43,10XX BLOCK OF SPRING ST,E,E3,8300.1003,-122.32635,47.60982,"(47.60982, -122.32635)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,6/21/17 18:46
1945903,17000071873,201771873,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,2/27/17 23:12,3XX BLOCK OF PIKE ST,M,M3,8100.2009,-122.337234,47.60998,"(47.60998, -122.337234)",FIGHT - IP - PHYSICAL (NO WEAPONS),DISTURBANCES,DISTURBANCES,2/27/17 17:57
1980127,17000136737,2017136737,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,4/19/17 16:08,7XX BLOCK OF N 135 ST,N,N1,401.3,-122.34786,47.726864,"(47.726864, -122.34786)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,4/19/17 13:19
1934361,17000053092,201753092,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,2/13/17 0:34,N 85 ST / GREENWOOD AV N,J,J1,2900.1,-122.3553,47.690594,"(47.690594, -122.3553)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,2/12/17 22:14
1922618,17000027292,201727292,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",1/23/17 13:32,7XX BLOCK OF PIKE ST,M,M2,8200.1018,-122.3328,47.61184,"(47.61184, -122.3328)","WEAPN - GUN,DEADLY WPN (NO THRTS/ASLT/DIST)",WEAPONS CALLS,WEAPONS CALLS,1/23/17 9:38
1910923,17000004948,20174948,330,"CASUALTY (NON CRIMINAL/TRAFFIC) - MAN DOWN, SICK PERSONS, INJURED, DOA)",CASUALTIES,PERSON DOWN/INJURY,1/5/17 9:31,1 AV S / S SPOKANE ST,O,O1,9300.3061,-122.3342,47.571705,"(47.571705, -122.3342)","DOA - CASUALTY, DEAD BODY",PERSON DOWN/INJURY,CASUALTIES,1/5/17 3:39
1980139,17000136610,2017136610,291,PERSON WITH A GUN,GUN CALLS,WEAPONS CALLS,4/19/17 16:47,75XX BLOCK OF RENTON AV S,S,S2,11101.3005,-122.279755,47.534233,"(47.534233, -122.279755)","WEAPN-IP/JO-GUN,DEADLY WPN (NO THRT/ASLT/DIST)",WEAPONS CALLS,WEAPONS CALLS,4/19/17 11:31
2051556,17000266964,2017266964,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,7/22/17 2:00,INTERLAKE AV N / STONE WY N,B,B3,5000.1002,-122.34069,47.664288,"(47.664288, -122.34069)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,7/21/17 23:43
2051559,17000266918,2017266918,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,7/22/17 2:18,42XX BLOCK OF UNIVERSITY WY NE,U,U2,5301.3008,-122.31319,47.659054,"(47.659054, -122.31319)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,7/22/17 0:34
2051565,17000266454,2017266454,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",7/22/17 1:58,7 AV NE / NE 50 ST,U,U1,5200.5002,-122.3207,47.664955,"(47.664955, -122.3207)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,7/21/17 17:25
1922671,17000027241,201727241,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,1/23/17 14:51,27XX BLOCK OF E MADISON ST,C,C2,7700.5011,-122.29685,47.62303,"(47.62303, -122.29685)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,1/23/17 13:07
1945982,17000072067,201772067,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,2/28/17 3:17,9XX BLOCK OF RAINIER AV S,G,G3,9400.2008,-122.31026,47.594215,"(47.594215, -122.31026)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,2/27/17 22:30
1968304,17000114567,2017114567,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,4/2/17 0:30,36XX BLOCK OF 33 AV S,R,R2,10100.4001,-122.29101,47.57076,"(47.57076, -122.29101)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,
1980120,17000136743,2017136743,330,"CASUALTY (NON CRIMINAL/TRAFFIC) - MAN DOWN, SICK PERSONS, INJURED, DOA)",CASUALTIES,PERSON DOWN/INJURY,4/19/17 15:57,18XX BLOCK OF EASTLAKE AV,D,D3,7300.201,-122.329155,47.618237,"(47.618237, -122.329155)","DOA - CASUALTY, DEAD BODY",PERSON DOWN/INJURY,CASUALTIES,4/19/17 13:37
2003648,17000179886,2017179886,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",5/22/17 4:46,27XX BLOCK OF 58 AV SW,W,W1,9701.1007,-122.406685,47.578594,"(47.578594, -122.406685)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",5/22/17 0:27
1980155,17000136654,2017136654,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",4/19/17 17:16,78XX BLOCK OF STONE AV N,J,J3,2700.4014,-122.3418,47.685856,"(47.685856, -122.3418)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",4/19/17 12:18
1911099,17000005494,20175494,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",1/5/17 15:13,23XX BLOCK OF 1 AV,D,D1,8002.2004,-122.34716,47.613758,"(47.613758, -122.34716)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",
2076290,17000311488,2017311488,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",8/23/17 4:08,22 AV NW / NW 57 ST,B,B1,4700.4005,-122.38474,47.67018,"(47.67018, -122.38474)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",8/23/17 0:03
1946269,17000072906,201772906,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,2/28/17 18:13,14XX BLOCK OF S LANE ST,G,G3,9000.2033,-122.31344,47.596653,"(47.596653, -122.31344)",ROBBERY - IP/JO (INCLUDES STRONG ARM),ROBBERY,ROBBERY,2/28/17 15:32
1968374,17000114651,2017114651,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,4/2/17 3:12,12XX BLOCK OF PINE ST,E,E3,8400.3003,-122.32831,47.61508,"(47.61508, -122.32831)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,4/2/17 1:35
1946113,17000072408,201772408,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",2/28/17 11:06,27XX BLOCK OF E MADISON ST,C,C2,7700.201,-122.29685,47.62303,"(47.62303, -122.29685)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,2/28/17 9:05
1957141,17000093864,201793864,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",3/16/17 23:42,42XX BLOCK OF 5 AV NE,B,B3,5200.3004,-122.323,47.658306,"(47.658306, -122.323)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",3/16/17 22:06
2076403,17000311809,2017311809,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",8/23/17 9:52,14XX BLOCK OF E JOHN ST,C,C1,7500.101,-122.31391,47.61996,"(47.61996, -122.31391)","HARAS - NO BIAS, THREATS OR MALICIOUSNESS","THREATS, HARASSMENT","THREATS, HARASSMENT",8/23/17 8:51
2063970,17000289552,2017289552,291,PERSON WITH A GUN,GUN CALLS,WEAPONS CALLS,8/6/17 14:22,N 75 ST / AURORA AV N,J,J3,2700.4025,-122.34449,47.6833,"(47.6833, -122.34449)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",
1911067,17000005361,20175361,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,1/5/17 14:15,7 AV / UNION ST,M,M3,8200.1022,-122.33245,47.61061,"(47.61061, -122.33245)","WEAPN-IP/JO-GUN,DEADLY WPN (NO THRT/ASLT/DIST)",WEAPONS CALLS,WEAPONS CALLS,1/5/17 12:02
1934388,17000053050,201753050,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,2/12/17 21:52,PIKE ST / 3 AV,M,M3,8100.2013,-122.33779,47.60975,"(47.60975, -122.33779)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,2/12/17 21:23
1957195,17000093794,201793794,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",3/17/17 1:38,5XX BLOCK OF 13 AV E,E,E1,7500.3,-122.3157,47.623684,"(47.623684, -122.3157)","HARAS - NO BIAS, THREATS OR MALICIOUSNESS","THREATS, HARASSMENT","THREATS, HARASSMENT",3/16/17 19:22
1968365,17000114686,2017114686,291,PERSON WITH A GUN,GUN CALLS,WEAPONS CALLS,4/2/17 2:37,14XX BLOCK OF BROADWAY,E,E2,8400.1008,-122.32077,47.613518,"(47.613518, -122.32077)",SHOTS - IP/JO - INCLUDES HEARD/NO ASSAULT,WEAPONS CALLS,GUN CALLS,4/2/17 2:10
1946315,17000073103,201773103,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",2/28/17 19:14,10XX BLOCK OF SPRING ST,E,E3,8300.1003,-122.32635,47.60982,"(47.60982, -122.32635)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",2/28/17 17:39
1968347,17000114599,2017114599,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",4/2/17 1:53,15XX BLOCK OF 7 AV,M,M3,8200.1005,-122.33381,47.612103,"(47.612103, -122.33381)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",4/2/17 0:54
2039736,17000245685,2017245685,43,"ASSAULTS, FIREARM INVOLVED",GUN CALLS,ASSAULTS,7/7/17 4:53,24XX BLOCK OF 1 AV,D,D1,8001.2007,-122.34828,47.61442,"(47.61442, -122.34828)",SHOTS - IP/JO - INCLUDES HEARD/NO ASSAULT,WEAPONS CALLS,GUN CALLS,7/7/17 1:21
2004153,17000180765,2017180765,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",5/22/17 19:01,92XX BLOCK OF 11 AV SW,F,F3,11300.2006,-122.34926,47.52008,"(47.52008, -122.34926)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",5/22/17 14:49
2076327,17000311638,2017311638,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,8/23/17 7:14,59XX BLOCK OF CORSON AV S,O,O3,10900.2073,-122.320915,47.549225,"(47.549225, -122.320915)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,8/23/17 4:07
1968310,17000114505,2017114505,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",4/2/17 0:28,BATTERY ST / 1 AV,D,D1,8001.2007,-122.34782,47.614143,"(47.614143, -122.34782)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",4/1/17 23:37
2051605,17000267065,2017267065,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,7/22/17 3:21,65XX BLOCK OF SAND POINT WY NE,U,U3,4000.1028,-122.26355,47.676197,"(47.676197, -122.26355)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,7/22/17 1:04
2051607,17000266985,2017266985,41,"HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT",7/22/17 3:21,27XX BLOCK OF 3 AV,D,D1,8001.1005,-122.349365,47.61741,"(47.61741, -122.349365)","BIAS -RACIAL, POLITICAL, SEXUAL MOTIVATION",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,7/21/17 23:48
